0.24,0.108011,0.632075,0.632223,0.142634,0.0,0.000933,0.0,0.0,0.039711,0.0,0.071789,0.016763,0.063851,0.0,0.0,0.077251,0.015503,0.080167,0.110946,0.071429,0.054393,0.0,0.051282,0.0,0.079435,0.0,0.0,0.110532,0.0,0.0,0.034722,0.0,0.0,0.0,0.0
0.25,0.108645,0.632075,0.636024,0.142766,0.0,9.3e-05,0.0,0.0,0.009025,0.0,0.035022,0.003757,0.026519,0.0,0.0,0.00223,0.010039,0.005628,0.044304,0.0,0.058577,0.0,0.055556,0.0,0.018524,0.0,0.0,0.043915,0.0,0.25,0.083333,0.0,0.0,0.0,0.0
0.26,0.120271,0.632075,0.63835,0.142848,0.0,0.0,0.0,0.0,0.00722,0.0,0.029221,0.002395,0.021726,0.0,0.0,0.003412,0.010611,0.006829,0.04691,0.0,0.060669,0.0,0.057692,0.0,0.020251,0.0,0.0,0.04652,0.0,0.25,0.090278,0.0,0.0,0.0,0.0
0.26,0.122384,0.632075,0.641857,0.142848,0.0,0.000187,6.7e-05,8e-06,0.012635,0.0,0.064149,0.004831,0.055657,0.0,0.0,0.041744,0.013406,0.04482,0.080789,0.0,0.058577,0.0,0.055556,0.0,0.062166,0.0,0.0,0.080759,0.0,0.25,0.0625,0.0,0.0,0.0,0.0
0.24,0.129782,0.632075,0.644096,0.143012,0.0,0.000187,0.000335,2.4e-05,0.016245,0.0,0.043255,0.005491,0.031435,0.0,0.0,0.002119,0.009594,0.005319,0.04207,0.0,0.058577,0.0,0.057692,0.0,0.017582,0.0,0.0,0.041682,0.0,0.0,0.041667,0.0,0.0,0.0,0.0
0.25,0.108856,0.632075,0.645276,0.143144,0.0,9.3e-05,0.0,0.0,0.00722,0.0,0.041633,0.003799,0.032912,0.0,0.0,0.011634,0.01042,0.01486,0.048027,0.0,0.060669,0.0,0.059829,0.0,0.021978,0.0,0.0,0.047265,0.0,0.0,0.027778,0.0,0.0,0.0,0.0
0.24,0.106743,0.632075,0.647758,0.143226,0.0,0.00028,0.0,0.0,0.00722,0.0,0.026321,0.011726,0.02123,0.0,0.0,0.00221,0.009975,0.00556,0.043931,0.035714,0.056485,0.0,0.055556,0.0,0.01821,0.0,0.0,0.043171,0.0,0.0,0.0625,0.0,0.0,0.0,0.0
0.24,0.092158,0.632075,0.649824,0.143193,0.0,9.3e-05,0.0,0.0,0.01083,0.0,0.045999,0.003881,0.034402,0.0,0.0,0.002204,0.010102,0.00556,0.043931,0.0,0.069038,0.0,0.061966,0.0,0.018367,0.0,0.0,0.043543,0.0,0.25,0.083333,0.0,0.0,0.0,0.0
0.25,0.115409,0.632075,0.651907,0.14316,0.0,9.3e-05,0.0,0.0,0.005415,0.0,0.039232,0.003675,0.030889,0.0,0.0,0.002176,0.010039,0.005491,0.043559,0.0,0.060669,0.0,0.059829,0.0,0.01821,0.0,0.0,0.043171,0.0,0.0,0.055556,0.0,0.0,0.0,0.0
0.25,0.114352,0.632075,0.654111,0.143259,0.0,0.0,0.0,0.0,0.00722,0.0,0.032059,0.001775,0.024272,0.0,0.0,0.002264,0.011246,0.005971,0.053611,0.071429,0.060669,0.0,0.057692,0.0,0.020251,0.0,0.0,0.053219,0.0,0.25,0.0625,0.0,0.0,0.0,0.0
0.26,0.114986,0.632075,0.656628,0.143275,0.0,9.3e-05,5e-06,0.0,0.005415,0.0,0.046498,0.002477,0.035035,0.0,0.0,0.013315,0.0115,0.016679,0.055845,0.0,0.060669,0.0,0.059829,0.0,0.030298,0.0,0.0,0.05508,0.0,0.25,0.083333,0.0,0.0,0.0,0.0
0.25,0.119002,0.632075,0.659145,0.143325,0.0,0.0,0.0,0.0,0.00722,0.0,0.034834,0.001982,0.025923,0.0,0.0,0.002179,0.009912,0.005457,0.043187,0.0,0.062762,0.0,0.061966,0.0,0.017896,0.0,0.0,0.042426,0.0,0.0,0.055556,0.0,0.0,0.0,0.0
0.25,0.101036,0.632075,0.661263,0.143341,0.0,9.3e-05,0.0,0.0,0.005415,0.0,0.033587,0.003386,0.025625,0.0,0.0,0.002199,0.010102,0.005525,0.043559,0.071429,0.062762,0.0,0.059829,0.0,0.01821,0.0,0.0,0.043171,0.0,0.25,0.0625,0.0,0.0,0.0,0.0
0.26,0.114352,0.632075,0.663484,0.143423,0.0,9.3e-05,0.0,0.0,0.00722,0.0,0.034086,0.00322,0.026531,0.0,0.0,0.002259,0.010229,0.005697,0.044676,0.0,0.062762,0.0,0.061966,0.0,0.018838,0.0,0.0,0.044287,0.0,0.0,0.055556,0.0,0.0,0.0,0.0
0.24,0.116466,0.632075,0.665706,0.143506,0.0,9.3e-05,5e-06,0.0,0.050542,0.0,0.030001,0.006276,0.02159,0.0,0.0,0.002196,0.010039,0.005525,0.043559,0.0,0.066946,0.0,0.064103,0.0,0.01821,0.0,0.0,0.043171,0.0,0.0,0.041667,0.0,0.0,0.0,0.0
0.25,0.125343,0.632075,0.667963,0.143588,0.0,0.000187,0.0,0.0,0.00722,0.0,0.047776,0.004707,0.034402,0.0,0.0,0.005201,0.010229,0.008511,0.045793,0.071429,0.064854,0.0,0.061966,0.0,0.019623,0.0,0.0,0.045032,0.0,0.25,0.069444,0.0,0.0,0.0,0.0
0.25,0.128091,0.632075,0.670167,0.143588,0.0,0.0,0.0,0.0,0.00722,0.0,0.020894,0.003551,0.018598,0.0,0.0,0.002193,0.009403,0.005457,0.042442,0.0,0.062762,0.0,0.059829,0.0,0.017739,0.0,0.0,0.042054,0.0,0.25,0.0625,0.0,0.0,0.0,0.0
0.25,0.126823,0.632075,0.672267,0.143555,0.0,9.3e-05,0.0,0.0,0.00722,0.0,0.048244,0.003881,0.037481,0.0,0.0,0.002216,0.009912,0.005594,0.043931,0.071429,0.066946,0.0,0.061966,0.0,0.018367,0.0,0.0,0.043543,0.0,0.25,0.0625,0.0,0.0,0.0,0.0
0.24,0.123441,0.669811,0.674472,0.143621,0.0,9.3e-05,0.0,0.0,0.00722,0.0,0.03552,0.004005,0.028182,0.0,0.0,0.002122,0.009594,0.005354,0.04207,0.0,0.060669,0.0,0.059829,0.0,0.017582,0.0,0.0,0.041682,0.0,0.25,0.076389,0.0,0.0,0.0,0.0
0.31,0.142253,0.707547,0.837843,0.312916,0.0,9.3e-05,5.2e-05,8e-06,0.01444,0.0,0.046997,0.002395,0.027363,0.0,0.0,0.002247,0.011627,0.006006,0.054356,0.071429,0.058577,0.0,0.057692,0.0,0.020722,0.0,0.0,0.054708,0.0,0.25,0.069444,0.0,0.0,0.0,0.0
0.27,0.135489,0.707547,0.999618,0.529334,0.0,9.3e-05,0.000443,0.000159,0.043321,0.0,0.030999,0.004211,0.021813,0.0,0.0,0.002236,0.010484,0.005697,0.045793,0.0,0.064854,0.2,0.066239,0.0,0.018995,0.0,0.0,0.045776,0.0,0.25,0.277778,0.0,0.0,0.0,0.0
0.26,0.130416,0.707547,0.999028,0.576506,0.0,9.3e-05,0.000351,8.7e-05,0.021661,0.0,0.034273,0.003757,0.02668,0.0,0.0,0.002193,0.009848,0.005525,0.043931,0.0,0.07113,0.0,0.068376,0.0,0.01821,0.0,0.0,0.043543,0.0,0.25,0.069444,0.0,0.0,0.0,0.0
0.29,0.148172,0.707547,0.768916,0.359595,0.0,0.000187,0.001779,0.003443,0.012635,0.0,0.06234,0.003509,0.02853,0.0,0.0,0.002207,0.016456,0.005731,0.048771,0.071429,0.056485,0.4,0.053419,0.0,0.020879,0.0,0.0,0.052475,0.333333,0.25,0.090278,0.0,0.0,0.0,0.0
0.26,0.114352,0.707547,0.54073,0.142667,0.0,0.000187,0.0,0.0,0.009025,0.0,0.052704,0.004913,0.044359,0.0,0.0,0.023123,0.011119,0.026391,0.055845,0.0,0.056485,0.0,0.053419,0.0,0.036735,0.0,0.0,0.055452,0.0,0.25,0.0625,0.0,0.0,0.0,0.0
0.25,0.11562,0.707547,0.543056,0.142716,0.0,9.3e-05,0.00017,9.5e-05,0.019856,0.0,0.032464,0.005698,0.024942,0.0,0.0,0.006872,0.009848,0.010158,0.045048,0.0,0.054393,0.0,0.053419,0.0,0.01978,0.0,0.0,0.044659,0.0,0.0,0.0625,0.0,0.0,0.0,0.0
0.24,0.105475,0.707547,0.544462,0.142782,0.0,0.0,0.0,0.0,0.005415,0.0,0.03708,0.002725,0.027847,0.0,0.0,0.002147,0.009658,0.005422,0.042815,0.0,0.064854,0.0,0.059829,0.0,0.017896,0.0,0.0,0.042426,0.0,0.25,0.069444,0.0,0.0,0.0,0.0
0.24,0.102304,0.707547,0.546371,0.142716,0.0,9.3e-05,0.0,0.0,0.009025,0.0,0.031997,0.004418,0.024843,0.0,0.0,0.002204,0.009848,0.00556,0.043559,0.0,0.064854,0.0,0.061966,0.0,0.01821,0.0,0.0,0.043171,0.0,0.0,0.055556,0.0,0.0,0.0,0.0
0.25,0.124921,0.707547,0.549253,0.142733,0.0,0.000187,0.000443,0.000127,0.028881,0.0,0.047652,0.005367,0.040349,0.0,0.0,0.024641,0.010801,0.027866,0.053611,0.0,0.069038,0.0,0.064103,0.0,0.027159,0.0,0.0,0.053219,0.0,0.25,0.090278,0.0,0.0,0.0,0.0
0.26,0.137814,0.707547,0.551874,0.142815,0.0,0.000187,0.005352,0.006258,0.046931,0.0,0.046467,0.004211,0.034886,0.0,0.0,0.002216,0.010293,0.00556,0.043559,0.0,0.064854,0.0,0.066239,0.0,0.018367,0.0,0.0,0.043171,0.0,0.0,0.0625,0.0,0.0,0.0,0.0
0.28,0.159797,0.707547,0.553853,0.142848,0.0,0.000187,0.001495,0.001455,0.048736,0.0,0.046155,0.005244,0.033037,0.0,0.0,0.002387,0.01239,0.006315,0.05659,0.035714,0.069038,0.0,0.066239,0.0,0.021507,0.0,0.0,0.056197,0.0,0.25,0.0625,0.0,0.0,0.0,0.0
0.24,0.114352,0.707547,0.556005,0.142733,0.0,0.0,0.0,0.0,0.00722,0.0,0.029065,0.002271,0.021553,0.0,0.0,0.002224,0.010356,0.005594,0.044304,0.071429,0.062762,0.0,0.059829,0.0,0.018367,0.0,0.0,0.043543,0.0,0.0,0.041667,0.0,0.0,0.0,0.0
0.23,0.095329,0.707547,0.558036,0.142667,0.0,9.3e-05,0.0,0.0,0.005415,0.0,0.038639,0.004377,0.030429,0.0,0.0,0.002162,0.009467,0.005388,0.04207,0.071429,0.062762,0.0,0.057692,0.0,0.017582,0.0,0.0,0.04131,0.0,0.25,0.090278,0.0,0.0,0.0,0.0
0.25,0.085394,0.707547,0.560188,0.142683,0.0,0.0,0.0,0.0,0.01083,0.0,0.032839,0.003014,0.026146,0.0,0.0,0.00219,0.009848,0.005491,0.043187,0.0,0.062762,0.0,0.057692,0.0,0.01821,0.0,0.0,0.042799,0.0,0.25,0.090278,0.0,0.0,0.0,0.0
0.26,0.105475,0.707547,0.563347,0.142716,0.0,0.00028,5e-06,0.0,0.025271,0.0,0.035988,0.011313,0.028331,0.0,0.0,0.032647,0.01366,0.035966,0.081162,0.071429,0.058577,0.0,0.055556,0.0,0.051962,0.0,0.0,0.080759,0.0,0.25,0.076389,0.0,0.0,0.0,0.0
0.26,0.09702,0.707547,0.565569,0.142749,0.0,0.000653,9.3e-05,8e-06,0.012635,0.0,0.062746,0.013584,0.049598,0.0,0.0,0.00229,0.01042,0.005765,0.045048,0.0,0.060669,0.0,0.057692,0.0,0.018995,0.0,0.0,0.044659,0.0,0.0,0.034722,0.0,0.0,0.0,0.0
0.26,0.102727,0.707547,0.566732,0.1427,0.0,0.0,0.0,0.0,0.00722,0.0,0.033431,0.00289,0.026481,0.0,0.0,0.002259,0.010102,0.005663,0.044676,0.0,0.060669,0.0,0.059829,0.0,0.018524,0.0,0.0,0.043915,0.0,0.0,0.041667,0.0,0.0,0.0,0.0
0.25,0.112873,0.707547,0.569266,0.1427,0.0,9.3e-05,0.0,0.0,0.00722,0.0,0.038015,0.004211,0.030938,0.0,0.0,0.012494,0.010865,0.015889,0.050633,0.0,0.060669,0.0,0.061966,0.0,0.023234,0.0,0.0,0.04987,0.0,0.0,0.041667,0.0,0.0,0.0,0.0
0.26,0.119425,0.707547,0.571766,0.142683,0.0,9.3e-05,0.0,0.0,0.00722,0.0,0.038701,0.00384,0.029709,0.0,0.0,0.002241,0.009975,0.005628,0.043931,0.035714,0.062762,0.0,0.057692,0.0,0.018681,0.0,0.0,0.043915,0.0,0.25,0.076389,0.0,0.0,0.0,0.0
0.25,0.142253,0.707547,0.574352,0.1427,0.0,9.3e-05,0.0,0.0,0.009025,0.0,0.041446,0.004624,0.036116,0.0,0.0,0.014687,0.010547,0.017983,0.049888,0.0,0.060669,0.0,0.059829,0.0,0.023705,0.0,0.0,0.04987,0.0,0.0,0.0625,0.0,0.0,0.0,0.0
0.27,0.13718,0.707547,0.530246,0.142371,0.0,9.3e-05,9.3e-05,4e-05,0.01083,0.0,0.048962,0.003922,0.031125,0.0,0.0,0.002307,0.011818,0.005731,0.055473,0.071429,0.064854,0.0,0.057692,0.0,0.018838,0.0,0.0,0.05508,0.0,0.25,0.104167,0.0,0.0,0.0,0.0
0.25,0.138871,0.707547,0.487285,0.141943,0.0,0.001493,0.0,0.0,0.057762,0.0,0.068858,0.027498,0.061616,0.0,0.0,0.05728,0.012771,0.060263,0.071854,0.0,0.056485,0.0,0.055556,0.0,0.063265,0.0,0.0,0.071083,0.0,0.0,0.055556,0.0,0.0,0.0,0.0
0.25,0.120271,0.707547,0.489386,0.141943,0.0,0.0,0.0,0.0,0.005415,0.0,0.042194,0.002395,0.030529,0.0,0.0,0.002196,0.009975,0.005457,0.043559,0.0,0.060669,0.0,0.057692,0.0,0.017739,0.0,0.0,0.043171,0.0,0.25,0.069444,0.0,0.0,0.0,0.0
0.26,0.150919,0.707547,0.490983,0.141992,0.0,9.3e-05,0.0,0.0,0.01444,0.0,0.034335,0.0045,0.026891,0.0,0.0,0.038147,0.011627,0.041491,0.060313,0.0,0.062762,0.0,0.057692,0.0,0.033281,0.0,0.0,0.059918,0.0,0.25,0.083333,0.0,0.0,0.0,0.0
0.26,0.120693,0.707547,0.493187,0.142025,0.0,0.000187,0.0,0.0,0.009025,0.0,0.056789,0.004418,0.050033,0.0,0.0,0.002233,0.009912,0.00556,0.043931,0.071429,0.056485,0.0,0.053419,0.0,0.018367,0.0,0.0,0.043543,0.0,0.0,0.041667,0.0,0.0,0.0,0.0
0.26,0.131473,0.707547,0.570568,0.21428,0.0,0.000187,0.000263,1.6e-05,0.009025,0.0,0.038265,0.006193,0.0292,0.0,0.0,0.006989,0.010674,0.010295,0.049888,0.0,0.054393,0.0,0.055556,0.0,0.023548,0.0,0.0,0.04987,0.0,0.25,0.104167,0.0,0.0,0.0,0.0
0.26,0.121327,0.707547,0.649077,0.286501,0.0,9.3e-05,0.0,0.0,0.005415,0.0,0.043816,0.00289,0.031447,0.0,0.0,0.002233,0.009785,0.00556,0.043559,0.0,0.064854,0.0,0.061966,0.0,0.01821,0.0,0.0,0.042799,0.0,0.25,0.069444,0.0,0.0,0.0,0.0
0.28,0.08941,0.707547,0.656003,0.291008,0.0,0.00028,0.000583,0.000167,0.046931,0.0,0.036019,0.009372,0.025923,0.0,0.0,0.002432,0.016583,0.006967,0.059568,0.0,0.156904,0.2,0.153846,0.0,0.024804,0.0,0.0,0.059918,0.0,0.0,0.048611,0.0,0.0,0.0,0.0
0.24,0.116254,0.707547,0.662981,0.295581,0.0,0.000373,0.0,0.0,0.01083,0.0,0.033618,0.012675,0.025699,0.0,0.0,0.002182,0.010166,0.005457,0.043931,0.0,0.161088,0.0,0.153846,0.0,0.018053,0.0,0.0,0.043543,0.0,0.25,0.097222,0.0,0.0,0.0,0.0
0.25,0.107377,0.707547,0.665099,0.295597,0.0,0.000187,0.0,0.0,0.009025,0.0,0.046435,0.006771,0.03403,0.0,0.0,0.002253,0.010356,0.005697,0.045421,0.0,0.154812,0.0,0.151709,0.0,0.018838,0.0,0.0,0.045032,0.0,0.0,0.055556,0.0,0.0,0.0,0.0
0.25,0.11562,0.707547,0.667182,0.295564,0.0,9.3e-05,1.5e-05,0.0,0.01083,0.0,0.042101,0.003138,0.028207,0.0,0.0,0.002281,0.011818,0.006109,0.055845,0.0,0.156904,0.0,0.153846,0.0,0.020879,0.0,0.0,0.055452,0.0,0.25,0.090278,0.0,0.0,0.0,0.0
0.25,0.130839,0.707547,0.669421,0.295663,0.0,9.3e-05,0.0,0.0,0.005415,0.0,0.031685,0.004748,0.024247,0.0,0.0,0.002259,0.010484,0.005697,0.045793,0.071429,0.148536,0.0,0.147436,0.0,0.018838,0.0,0.0,0.045404,0.0,0.0,0.034722,0.0,0.0,0.0,0.0
0.25,0.130839,0.707547,0.671608,0.295729,0.0,9.3e-05,0.0,0.0,0.005415,0.0,0.035614,0.003097,0.025873,0.0,0.0,0.002196,0.009975,0.00556,0.044304,0.071429,0.064854,0.0,0.059829,0.0,0.018524,0.0,0.0,0.044287,0.0,0.25,0.069444,0.0,0.0,0.0,0.0
0.25,0.116889,0.707547,0.593151,0.218935,0.0,0.000187,0.000103,8e-06,0.00722,0.0,0.044221,0.005491,0.037183,0.0,0.0,0.015391,0.014423,0.018738,0.053239,0.0,0.056485,0.0,0.055556,0.0,0.030612,0.0,0.0,0.053219,0.0,0.25,0.055556,0.0,0.0,0.0,0.0
0.26,0.132741,0.707547,0.515492,0.142009,0.0,0.000746,5e-06,0.0,0.016245,0.0,0.053889,0.017382,0.045576,0.0,0.0,0.031858,0.011564,0.035142,0.058451,0.0,0.062762,0.0,0.057692,0.0,0.030926,0.0,0.0,0.058057,0.0,0.25,0.076389,0.0,0.0,0.0,0.0
0.25,0.142042,0.707547,0.518304,0.141943,0.0,0.00028,5e-06,0.0,0.009025,0.0,0.033026,0.010859,0.026568,0.0,0.0,0.002193,0.009912,0.005457,0.042815,0.0,0.060669,0.0,0.059829,0.0,0.017896,0.0,0.0,0.042426,0.0,0.0,0.055556,0.0,0.0,0.0,0.0
0.24,0.123441,0.707547,0.520178,0.141927,0.0,9.3e-05,0.0,0.0,0.005415,0.0,0.034959,0.002931,0.025389,0.0,0.0,0.00219,0.009721,0.005491,0.042815,0.0,0.064854,0.0,0.061966,0.0,0.017896,0.0,0.0,0.042054,0.0,0.25,0.0625,0.0,0.0,0.0,0.0
0.24,0.118791,0.707547,0.522209,0.14191,0.0,9.3e-05,0.0,0.0,0.027076,0.0,0.037142,0.004459,0.02884,0.0,0.0,0.002085,0.00953,0.005251,0.041698,0.0,0.064854,0.0,0.064103,0.0,0.017268,0.0,0.0,0.040938,0.0,0.25,0.076389,0.0,0.0,0.0,0.0
0.24,0.127246,0.707547,0.524258,0.14196,0.0,9.3e-05,0.000547,3.2e-05,0.012635,0.0,0.029533,0.005161,0.020746,0.0,0.0,0.002105,0.009658,0.005319,0.042442,0.071429,0.066946,0.0,0.061966,0.0,0.017739,0.0,0.0,0.042054,0.0,0.25,0.083333,0.0,0.0,0.0,0.0
